index,lat,lon,depth
4.6523000e+04, 4.5150140e+01,-1.2509362e+02,-1.5553204e+03
4.6524000e+04, 4.5150138e+01,-1.2509365e+02,-1.5553629e+03
4.6525000e+04, 4.5150137e+01,-1.2509367e+02,-1.5553912e+03
4.6526000e+04, 4.5150135e+01,-1.2509370e+02,-1.5554333e+03
4.6527000e+04, 4.5150134e+01,-1.2509372e+02,-1.5554613e+03
4.6528000e+04, 4.5150132e+01,-1.2509375e+02,-1.5555026e+03
4.6529000e+04, 4.5150131e+01,-1.2509378e+02,-1.5555434e+03
4.6530000e+04, 4.5150129e+01,-1.2509380e+02,-1.5555697e+03
4.6531000e+04, 4.5150127e+01,-1.2509383e+02,-1.5556086e+03
4.6532000e+04, 4.5150126e+01,-1.2509385e+02,-1.5556341e+03
4.6533000e+04, 4.5150124e+01,-1.2509388e+02,-1.5556709e+03
4.6534000e+04, 4.5150123e+01,-1.2509391e+02,-1.5557067e+03
4.6535000e+04, 4.5150121e+01,-1.2509393e+02,-1.5557292e+03
4.6536000e+04, 4.5150120e+01,-1.2509396e+02,-1.5557623e+03
4.6537000e+04, 4.5150118e+01,-1.2509398e+02,-1.5557829e+03
4.6538000e+04, 4.5150116e+01,-1.2509401e+02,-1.5558150e+03
4.6539000e+04, 4.5150115e+01,-1.2509403e+02,-1.5558378e+03
4.6540000e+04, 4.5150113e+01,-1.2509406e+02,-1.5558733e+03
4.6541000e+04, 4.5150112e+01,-1.2509409e+02,-1.5559104e+03
4.6542000e+04, 4.5150110e+01,-1.2509411e+02,-1.5559350e+03
4.6543000e+04, 4.5150109e+01,-1.2509414e+02,-1.5559728e+03
4.6544000e+04, 4.5150107e+01,-1.2509416e+02,-1.5559974e+03
4.6545000e+04, 4.5150106e+01,-1.2509419e+02,-1.5560342e+03
4.6546000e+04, 4.5150104e+01,-1.2509422e+02,-1.5560693e+03
4.6547000e+04, 4.5150102e+01,-1.2509424e+02,-1.5560915e+03
4.6548000e+04, 4.5150101e+01,-1.2509427e+02,-1.5561233e+03
4.6549000e+04, 4.5150099e+01,-1.2509429e+02,-1.5561425e+03
4.6550000e+04, 4.5150098e+01,-1.2509432e+02,-1.5561690e+03
4.6551000e+04, 4.5150096e+01,-1.2509434e+02,-1.5561841e+03
4.6552000e+04, 4.5150095e+01,-1.2509437e+02,-1.5562035e+03
4.6553000e+04, 4.5150093e+01,-1.2509440e+02,-1.5562176e+03
4.6554000e+04, 4.5150092e+01,-1.2509442e+02,-1.5562240e+03
4.6555000e+04, 4.5150090e+01,-1.2509445e+02,-1.5562284e+03
4.6556000e+04, 4.5150088e+01,-1.2509447e+02,-1.5562274e+03
4.6557000e+04, 4.5150087e+01,-1.2509450e+02,-1.5562205e+03
4.6558000e+04, 4.5150085e+01,-1.2509453e+02,-1.5562055e+03
4.6559000e+04, 4.5150084e+01,-1.2509455e+02,-1.5561898e+03
4.6560000e+04, 4.5150082e+01,-1.2509458e+02,-1.5561561e+03
4.6561000e+04, 4.5150081e+01,-1.2509460e+02,-1.5561276e+03
4.6562000e+04, 4.5150079e+01,-1.2509463e+02,-1.5560767e+03
4.6563000e+04, 4.5150077e+01,-1.2509465e+02,-1.5560379e+03
4.6564000e+04, 4.5150076e+01,-1.2509468e+02,-1.5559739e+03
4.6565000e+04, 4.5150074e+01,-1.2509471e+02,-1.5559037e+03
4.6566000e+04, 4.5150073e+01,-1.2509473e+02,-1.5558542e+03
4.6567000e+04, 4.5150071e+01,-1.2509476e+02,-1.5557770e+03
4.6568000e+04, 4.5150070e+01,-1.2509478e+02,-1.5557242e+03
4.6569000e+04, 4.5150068e+01,-1.2509481e+02,-1.5556439e+03
4.6570000e+04, 4.5150067e+01,-1.2509484e+02,-1.5555640e+03
4.6571000e+04, 4.5150065e+01,-1.2509486e+02,-1.5555111e+03
4.6572000e+04, 4.5150063e+01,-1.2509489e+02,-1.5554341e+03
4.6573000e+04, 4.5150062e+01,-1.2509491e+02,-1.5553850e+03
4.6574000e+04, 4.5150060e+01,-1.2509494e+02,-1.5553154e+03
4.6575000e+04, 4.5150059e+01,-1.2509496e+02,-1.5552725e+03
4.6576000e+04, 4.5150057e+01,-1.2509499e+02,-1.5552140e+03
4.6577000e+04, 4.5150056e+01,-1.2509502e+02,-1.5551647e+03
4.6578000e+04, 4.5150054e+01,-1.2509504e+02,-1.5551368e+03
4.6579000e+04, 4.5150052e+01,-1.2509507e+02,-1.5551047e+03
4.6580000e+04, 4.5150051e+01,-1.2509509e+02,-1.5550901e+03
4.6581000e+04, 4.5150049e+01,-1.2509512e+02,-1.5550766e+03
4.6582000e+04, 4.5150048e+01,-1.2509515e+02,-1.5550730e+03
4.6583000e+04, 4.5150046e+01,-1.2509517e+02,-1.5550746e+03
4.6584000e+04, 4.5150045e+01,-1.2509520e+02,-1.5550841e+03
4.6585000e+04, 4.5150043e+01,-1.2509522e+02,-1.5550935e+03
4.6586000e+04, 4.5150042e+01,-1.2509525e+02,-1.5551130e+03
4.6587000e+04, 4.5150040e+01,-1.2509527e+02,-1.5551280e+03
4.6588000e+04, 4.5150038e+01,-1.2509530e+02,-1.5551540e+03
4.6589000e+04, 4.5150037e+01,-1.2509533e+02,-1.5551831e+03
4.6590000e+04, 4.5150035e+01,-1.2509535e+02,-1.5552029e+03
4.6591000e+04, 4.5150034e+01,-1.2509538e+02,-1.5552340e+03
4.6592000e+04, 4.5150032e+01,-1.2509540e+02,-1.5552540e+03
4.6593000e+04, 4.5150031e+01,-1.2509543e+02,-1.5552840e+03
4.6594000e+04, 4.5150029e+01,-1.2509546e+02,-1.5553114e+03
4.6595000e+04, 4.5150028e+01,-1.2509548e+02,-1.5553281e+03
4.6596000e+04, 4.5150026e+01,-1.2509551e+02,-1.5553494e+03
4.6597000e+04, 4.5150024e+01,-1.2509553e+02,-1.5553605e+03
4.6598000e+04, 4.5150023e+01,-1.2509556e+02,-1.5553731e+03
4.6599000e+04, 4.5150021e+01,-1.2509558e+02,-1.5553771e+03
4.6600000e+04, 4.5150020e+01,-1.2509561e+02,-1.5553773e+03
4.6601000e+04, 4.5150018e+01,-1.2509564e+02,-1.5553682e+03
4.6602000e+04, 4.5150017e+01,-1.2509566e+02,-1.5553567e+03
4.6603000e+04, 4.5150015e+01,-1.2509569e+02,-1.5553315e+03
4.6604000e+04, 4.5150013e+01,-1.2509571e+02,-1.5553100e+03
4.6605000e+04, 4.5150012e+01,-1.2509574e+02,-1.5552727e+03
4.6606000e+04, 4.5150010e+01,-1.2509577e+02,-1.5552293e+03
4.6607000e+04, 4.5150009e+01,-1.2509579e+02,-1.5551980e+03
4.6608000e+04, 4.5150007e+01,-1.2509582e+02,-1.5551481e+03
4.6609000e+04, 4.5150006e+01,-1.2509584e+02,-1.5551136e+03
4.6610000e+04, 4.5150004e+01,-1.2509587e+02,-1.5550609e+03
4.6611000e+04, 4.5150003e+01,-1.2509589e+02,-1.5550258e+03
4.6612000e+04, 4.5150001e+01,-1.2509592e+02,-1.5549740e+03
4.6613000e+04, 4.5149999e+01,-1.2509595e+02,-1.5549244e+03
4.6614000e+04, 4.5149998e+01,-1.2509597e+02,-1.5548934e+03
4.6615000e+04, 4.5149996e+01,-1.2509600e+02,-1.5548507e+03
4.6616000e+04, 4.5149995e+01,-1.2509602e+02,-1.5548254e+03
4.6617000e+04, 4.5149993e+01,-1.2509605e+02,-1.5547930e+03
4.6618000e+04, 4.5149992e+01,-1.2509607e+02,-1.5547759e+03
4.6619000e+04, 4.5149990e+01,-1.2509610e+02,-1.5547575e+03
4.6620000e+04, 4.5149988e+01,-1.2509613e+02,-1.5547493e+03
4.6621000e+04, 4.5149987e+01,-1.2509615e+02,-1.5547502e+03
4.6622000e+04, 4.5149985e+01,-1.2509618e+02,-1.5547617e+03
4.6623000e+04, 4.5149984e+01,-1.2509620e+02,-1.5547757e+03
4.6624000e+04, 4.5149982e+01,-1.2509623e+02,-1.5548040e+03
4.6625000e+04, 4.5149981e+01,-1.2509626e+02,-1.5548411e+03
4.6626000e+04, 4.5149979e+01,-1.2509628e+02,-1.5548695e+03
4.6627000e+04, 4.5149978e+01,-1.2509631e+02,-1.5549190e+03
4.6628000e+04, 4.5149976e+01,-1.2509633e+02,-1.5549548e+03
4.6629000e+04, 4.5149974e+01,-1.2509636e+02,-1.5550138e+03
4.6630000e+04, 4.5149973e+01,-1.2509638e+02,-1.5550563e+03
4.6631000e+04, 4.5149971e+01,-1.2509641e+02,-1.5551234e+03
4.6632000e+04, 4.5149970e+01,-1.2509644e+02,-1.5551951e+03
4.6633000e+04, 4.5149968e+01,-1.2509646e+02,-1.5552436e+03
4.6634000e+04, 4.5149967e+01,-1.2509649e+02,-1.5553203e+03
4.6635000e+04, 4.5149965e+01,-1.2509651e+02,-1.5553713e+03
4.6636000e+04, 4.5149963e+01,-1.2509654e+02,-1.5554498e+03
4.6637000e+04, 4.5149962e+01,-1.2509657e+02,-1.5555303e+03
4.6638000e+04, 4.5149960e+01,-1.2509659e+02,-1.5555825e+03
4.6639000e+04, 4.5149959e+01,-1.2509662e+02,-1.5556629e+03
4.6640000e+04, 4.5149957e+01,-1.2509664e+02,-1.5557142e+03
4.6641000e+04, 4.5149956e+01,-1.2509667e+02,-1.5557926e+03
4.6642000e+04, 4.5149954e+01,-1.2509669e+02,-1.5558418e+03
4.6643000e+04, 4.5149953e+01,-1.2509672e+02,-1.5559163e+03
4.6644000e+04, 4.5149951e+01,-1.2509675e+02,-1.5559873e+03
4.6645000e+04, 4.5149949e+01,-1.2509677e+02,-1.5560335e+03
4.6646000e+04, 4.5149948e+01,-1.2509680e+02,-1.5561061e+03
4.6647000e+04, 4.5149946e+01,-1.2509682e+02,-1.5561525e+03
4.6648000e+04, 4.5149945e+01,-1.2509685e+02,-1.5562258e+03
4.6649000e+04, 4.5149943e+01,-1.2509688e+02,-1.5562981e+03
4.6650000e+04, 4.5149942e+01,-1.2509690e+02,-1.5563474e+03
4.6651000e+04, 4.5149940e+01,-1.2509693e+02,-1.5564213e+03
4.6652000e+04, 4.5149939e+01,-1.2509695e+02,-1.5564718e+03
4.6653000e+04, 4.5149937e+01,-1.2509698e+02,-1.5565477e+03
4.6654000e+04, 4.5149935e+01,-1.2509700e+02,-1.5565981e+03
4.6655000e+04, 4.5149934e+01,-1.2509703e+02,-1.5566783e+03
4.6656000e+04, 4.5149932e+01,-1.2509706e+02,-1.5567586e+03
4.6657000e+04, 4.5149931e+01,-1.2509708e+02,-1.5568137e+03
4.6658000e+04, 4.5149929e+01,-1.2509711e+02,-1.5568973e+03
4.6659000e+04, 4.5149928e+01,-1.2509713e+02,-1.5569548e+03
4.6660000e+04, 4.5149926e+01,-1.2509716e+02,-1.5570422e+03
4.6661000e+04, 4.5149924e+01,-1.2509719e+02,-1.5571319e+03
4.6662000e+04, 4.5149923e+01,-1.2509721e+02,-1.5571938e+03
4.6663000e+04, 4.5149921e+01,-1.2509724e+02,-1.5572879e+03
4.6664000e+04, 4.5149920e+01,-1.2509726e+02,-1.5573528e+03
4.6665000e+04, 4.5149918e+01,-1.2509729e+02,-1.5574518e+03
4.6666000e+04, 4.5149917e+01,-1.2509731e+02,-1.5575204e+03
4.6667000e+04, 4.5149915e+01,-1.2509734e+02,-1.5576252e+03
4.6668000e+04, 4.5149914e+01,-1.2509737e+02,-1.5577352e+03
4.6669000e+04, 4.5149912e+01,-1.2509739e+02,-1.5578075e+03
4.6670000e+04, 4.5149910e+01,-1.2509742e+02,-1.5579201e+03
4.6671000e+04, 4.5149909e+01,-1.2509744e+02,-1.5579971e+03
4.6672000e+04, 4.5149907e+01,-1.2509747e+02,-1.5581133e+03
4.6673000e+04, 4.5149906e+01,-1.2509750e+02,-1.5582335e+03
4.6674000e+04, 4.5149904e+01,-1.2509752e+02,-1.5583117e+03
4.6675000e+04, 4.5149903e+01,-1.2509755e+02,-1.5584343e+03
4.6676000e+04, 4.5149901e+01,-1.2509757e+02,-1.5585138e+03
4.6677000e+04, 4.5149899e+01,-1.2509760e+02,-1.5586358e+03
4.6678000e+04, 4.5149898e+01,-1.2509762e+02,-1.5587182e+03
4.6679000e+04, 4.5149896e+01,-1.2509765e+02,-1.5588409e+03
4.6680000e+04, 4.5149895e+01,-1.2509768e+02,-1.5589661e+03
4.6681000e+04, 4.5149893e+01,-1.2509770e+02,-1.5590464e+03
4.6682000e+04, 4.5149892e+01,-1.2509773e+02,-1.5591711e+03
4.6683000e+04, 4.5149890e+01,-1.2509775e+02,-1.5592508e+03
4.6684000e+04, 4.5149889e+01,-1.2509778e+02,-1.5593743e+03
4.6685000e+04, 4.5149887e+01,-1.2509781e+02,-1.5594944e+03
4.6686000e+04, 4.5149885e+01,-1.2509783e+02,-1.5595722e+03
4.6687000e+04, 4.5149884e+01,-1.2509786e+02,-1.5596958e+03
4.6688000e+04, 4.5149882e+01,-1.2509788e+02,-1.5597765e+03
4.6689000e+04, 4.5149881e+01,-1.2509791e+02,-1.5599047e+03
4.6690000e+04, 4.5149879e+01,-1.2509793e+02,-1.5599881e+03
4.6691000e+04, 4.5149878e+01,-1.2509796e+02,-1.5601195e+03
4.6692000e+04, 4.5149876e+01,-1.2509799e+02,-1.5602496e+03
4.6693000e+04, 4.5149874e+01,-1.2509801e+02,-1.5603352e+03
4.6694000e+04, 4.5149873e+01,-1.2509804e+02,-1.5604686e+03
4.6695000e+04, 4.5149871e+01,-1.2509806e+02,-1.5605542e+03
4.6696000e+04, 4.5149870e+01,-1.2509809e+02,-1.5606869e+03
4.6697000e+04, 4.5149868e+01,-1.2509812e+02,-1.5608162e+03
4.6698000e+04, 4.5149867e+01,-1.2509814e+02,-1.5609023e+03
4.6699000e+04, 4.5149865e+01,-1.2509817e+02,-1.5610285e+03
4.6700000e+04, 4.5149864e+01,-1.2509819e+02,-1.5611120e+03
4.6701000e+04, 4.5149862e+01,-1.2509822e+02,-1.5612337e+03
4.6702000e+04, 4.5149860e+01,-1.2509824e+02,-1.5613114e+03
4.6703000e+04, 4.5149859e+01,-1.2509827e+02,-1.5614294e+03
4.6704000e+04, 4.5149857e+01,-1.2509830e+02,-1.5615407e+03
4.6705000e+04, 4.5149856e+01,-1.2509832e+02,-1.5616130e+03
4.6706000e+04, 4.5149854e+01,-1.2509835e+02,-1.5617159e+03
4.6707000e+04, 4.5149852e+01,-1.2509837e+02,-1.5617798e+03
4.6708000e+04, 4.5149851e+01,-1.2509840e+02,-1.5618766e+03
4.6709000e+04, 4.5149849e+01,-1.2509843e+02,-1.5619690e+03
4.6710000e+04, 4.5149847e+01,-1.2509845e+02,-1.5620279e+03
4.6711000e+04, 4.5149846e+01,-1.2509848e+02,-1.5621187e+03
4.6712000e+04, 4.5149844e+01,-1.2509850e+02,-1.5621749e+03
4.6713000e+04, 4.5149842e+01,-1.2509853e+02,-1.5622593e+03
4.6714000e+04, 4.5149840e+01,-1.2509855e+02,-1.5623126e+03
4.6715000e+04, 4.5149839e+01,-1.2509858e+02,-1.5623945e+03
4.6716000e+04, 4.5149837e+01,-1.2509861e+02,-1.5624714e+03
4.6717000e+04, 4.5149835e+01,-1.2509863e+02,-1.5625195e+03
4.6718000e+04, 4.5149834e+01,-1.2509866e+02,-1.5625932e+03
4.6719000e+04, 4.5149832e+01,-1.2509868e+02,-1.5626377e+03
4.6720000e+04, 4.5149830e+01,-1.2509871e+02,-1.5627037e+03
4.6721000e+04, 4.5149829e+01,-1.2509873e+02,-1.5627463e+03
4.6722000e+04, 4.5149827e+01,-1.2509876e+02,-1.5628062e+03
4.6723000e+04, 4.5149825e+01,-1.2509879e+02,-1.5628622e+03
4.6724000e+04, 4.5149824e+01,-1.2509881e+02,-1.5628980e+03
4.6725000e+04, 4.5149822e+01,-1.2509884e+02,-1.5629472e+03
4.6726000e+04, 4.5149820e+01,-1.2509886e+02,-1.5629763e+03
4.6727000e+04, 4.5149819e+01,-1.2509889e+02,-1.5630201e+03
4.6728000e+04, 4.5149817e+01,-1.2509892e+02,-1.5630574e+03
4.6729000e+04, 4.5149815e+01,-1.2509894e+02,-1.5630779e+03
4.6730000e+04, 4.5149813e+01,-1.2509897e+02,-1.5631040e+03
4.6731000e+04, 4.5149812e+01,-1.2509899e+02,-1.5631181e+03
4.6732000e+04, 4.5149810e+01,-1.2509902e+02,-1.5631328e+03
4.6733000e+04, 4.5149808e+01,-1.2509904e+02,-1.5631380e+03
4.6734000e+04, 4.5149807e+01,-1.2509907e+02,-1.5631451e+03
4.6735000e+04, 4.5149805e+01,-1.2509910e+02,-1.5631455e+03
4.6736000e+04, 4.5149803e+01,-1.2509912e+02,-1.5631421e+03
4.6737000e+04, 4.5149802e+01,-1.2509915e+02,-1.5631380e+03
4.6738000e+04, 4.5149800e+01,-1.2509917e+02,-1.5631311e+03
4.6739000e+04, 4.5149798e+01,-1.2509920e+02,-1.5631206e+03
4.6740000e+04, 4.5149797e+01,-1.2509923e+02,-1.5631104e+03
4.6741000e+04, 4.5149795e+01,-1.2509925e+02,-1.5631004e+03
4.6742000e+04, 4.5149793e+01,-1.2509928e+02,-1.5630870e+03
4.6743000e+04, 4.5149792e+01,-1.2509930e+02,-1.5630788e+03
4.6744000e+04, 4.5149790e+01,-1.2509933e+02,-1.5630662e+03
4.6745000e+04, 4.5149788e+01,-1.2509935e+02,-1.5630572e+03
4.6746000e+04, 4.5149786e+01,-1.2509938e+02,-1.5630474e+03
4.6747000e+04, 4.5149785e+01,-1.2509941e+02,-1.5630424e+03
4.6748000e+04, 4.5149783e+01,-1.2509943e+02,-1.5630381e+03
4.6749000e+04, 4.5149781e+01,-1.2509946e+02,-1.5630371e+03
4.6750000e+04, 4.5149780e+01,-1.2509948e+02,-1.5630395e+03
4.6751000e+04, 4.5149778e+01,-1.2509951e+02,-1.5630419e+03
4.6752000e+04, 4.5149776e+01,-1.2509954e+02,-1.5630435e+03
4.6753000e+04, 4.5149775e+01,-1.2509956e+02,-1.5630450e+03
4.6754000e+04, 4.5149773e+01,-1.2509959e+02,-1.5630459e+03
4.6755000e+04, 4.5149771e+01,-1.2509961e+02,-1.5630452e+03
4.6756000e+04, 4.5149770e+01,-1.2509964e+02,-1.5630482e+03
4.6757000e+04, 4.5149768e+01,-1.2509966e+02,-1.5630478e+03
4.6758000e+04, 4.5149766e+01,-1.2509969e+02,-1.5630497e+03
4.6759000e+04, 4.5149765e+01,-1.2509972e+02,-1.5630544e+03
4.6760000e+04, 4.5149763e+01,-1.2509974e+02,-1.5630556e+03
4.6761000e+04, 4.5149761e+01,-1.2509977e+02,-1.5630606e+03
4.6762000e+04, 4.5149759e+01,-1.2509979e+02,-1.5630635e+03
4.6763000e+04, 4.5149758e+01,-1.2509982e+02,-1.5630733e+03
4.6764000e+04, 4.5149756e+01,-1.2509984e+02,-1.5630784e+03
4.6765000e+04, 4.5149754e+01,-1.2509987e+02,-1.5630900e+03
4.6766000e+04, 4.5149753e+01,-1.2509990e+02,-1.5631060e+03
4.6767000e+04, 4.5149751e+01,-1.2509992e+02,-1.5631158e+03
4.6768000e+04, 4.5149749e+01,-1.2509995e+02,-1.5631349e+03
4.6769000e+04, 4.5149748e+01,-1.2509997e+02,-1.5631501e+03
4.6770000e+04, 4.5149746e+01,-1.2510000e+02,-1.5631749e+03
4.6771000e+04, 4.5149744e+01,-1.2510003e+02,-1.5632035e+03
4.6772000e+04, 4.5149743e+01,-1.2510005e+02,-1.5632259e+03
4.6773000e+04, 4.5149741e+01,-1.2510008e+02,-1.5632629e+03
4.6774000e+04, 4.5149739e+01,-1.2510010e+02,-1.5632889e+03
4.6775000e+04, 4.5149738e+01,-1.2510013e+02,-1.5633348e+03
4.6776000e+04, 4.5149736e+01,-1.2510015e+02,-1.5633653e+03
4.6777000e+04, 4.5149734e+01,-1.2510018e+02,-1.5634154e+03
4.6778000e+04, 4.5149732e+01,-1.2510021e+02,-1.5634683e+03
4.6779000e+04, 4.5149731e+01,-1.2510023e+02,-1.5635054e+03
4.6780000e+04, 4.5149729e+01,-1.2510026e+02,-1.5635619e+03
4.6781000e+04, 4.5149727e+01,-1.2510028e+02,-1.5635993e+03
4.6782000e+04, 4.5149726e+01,-1.2510031e+02,-1.5636594e+03
4.6783000e+04, 4.5149724e+01,-1.2510034e+02,-1.5637185e+03
4.6784000e+04, 4.5149722e+01,-1.2510036e+02,-1.5637569e+03
4.6785000e+04, 4.5149721e+01,-1.2510039e+02,-1.5638171e+03
4.6786000e+04, 4.5149719e+01,-1.2510041e+02,-1.5638549e+03
4.6787000e+04, 4.5149717e+01,-1.2510044e+02,-1.5639118e+03
4.6788000e+04, 4.5149716e+01,-1.2510046e+02,-1.5639493e+03
4.6789000e+04, 4.5149714e+01,-1.2510049e+02,-1.5640028e+03
4.6790000e+04, 4.5149712e+01,-1.2510052e+02,-1.5640537e+03
4.6791000e+04, 4.5149710e+01,-1.2510054e+02,-1.5640849e+03
4.6792000e+04, 4.5149709e+01,-1.2510057e+02,-1.5641311e+03
4.6793000e+04, 4.5149707e+01,-1.2510059e+02,-1.5641583e+03
4.6794000e+04, 4.5149705e+01,-1.2510062e+02,-1.5641989e+03
4.6795000e+04, 4.5149704e+01,-1.2510064e+02,-1.5642253e+03
4.6796000e+04, 4.5149702e+01,-1.2510067e+02,-1.5642630e+03
4.6797000e+04, 4.5149700e+01,-1.2510070e+02,-1.5642991e+03
4.6798000e+04, 4.5149699e+01,-1.2510072e+02,-1.5643229e+03
4.6799000e+04, 4.5149697e+01,-1.2510075e+02,-1.5643568e+03
4.6800000e+04, 4.5149695e+01,-1.2510077e+02,-1.5643780e+03
4.6801000e+04, 4.5149694e+01,-1.2510080e+02,-1.5644115e+03
4.6802000e+04, 4.5149692e+01,-1.2510083e+02,-1.5644429e+03
4.6803000e+04, 4.5149690e+01,-1.2510085e+02,-1.5644626e+03
4.6804000e+04, 4.5149689e+01,-1.2510088e+02,-1.5644944e+03
4.6805000e+04, 4.5149687e+01,-1.2510090e+02,-1.5645135e+03
4.6806000e+04, 4.5149685e+01,-1.2510093e+02,-1.5645434e+03
4.6807000e+04, 4.5149683e+01,-1.2510095e+02,-1.5645624e+03
4.6808000e+04, 4.5149682e+01,-1.2510098e+02,-1.5645936e+03
4.6809000e+04, 4.5149680e+01,-1.2510101e+02,-1.5646237e+03
4.6810000e+04, 4.5149678e+01,-1.2510103e+02,-1.5646431e+03
4.6811000e+04, 4.5149677e+01,-1.2510106e+02,-1.5646754e+03
4.6812000e+04, 4.5149675e+01,-1.2510108e+02,-1.5646954e+03
4.6813000e+04, 4.5149673e+01,-1.2510111e+02,-1.5647277e+03
4.6814000e+04, 4.5149672e+01,-1.2510114e+02,-1.5647621e+03
4.6815000e+04, 4.5149670e+01,-1.2510116e+02,-1.5647832e+03
4.6816000e+04, 4.5149668e+01,-1.2510119e+02,-1.5648161e+03
4.6817000e+04, 4.5149667e+01,-1.2510121e+02,-1.5648384e+03
4.6818000e+04, 4.5149665e+01,-1.2510124e+02,-1.5648712e+03
4.6819000e+04, 4.5149663e+01,-1.2510126e+02,-1.5648921e+03
4.6820000e+04, 4.5149662e+01,-1.2510129e+02,-1.5649263e+03
4.6821000e+04, 4.5149660e+01,-1.2510132e+02,-1.5649592e+03
4.6822000e+04, 4.5149658e+01,-1.2510134e+02,-1.5649801e+03
4.6823000e+04, 4.5149656e+01,-1.2510137e+02,-1.5650131e+03
4.6824000e+04, 4.5149655e+01,-1.2510139e+02,-1.5650356e+03
4.6825000e+04, 4.5149653e+01,-1.2510142e+02,-1.5650688e+03
4.6826000e+04, 4.5149651e+01,-1.2510145e+02,-1.5651022e+03
4.6827000e+04, 4.5149650e+01,-1.2510147e+02,-1.5651250e+03
4.6828000e+04, 4.5149648e+01,-1.2510150e+02,-1.5651587e+03
4.6829000e+04, 4.5149646e+01,-1.2510152e+02,-1.5651804e+03
4.6830000e+04, 4.5149645e+01,-1.2510155e+02,-1.5652160e+03
4.6831000e+04, 4.5149643e+01,-1.2510157e+02,-1.5652380e+03
4.6832000e+04, 4.5149641e+01,-1.2510160e+02,-1.5652728e+03
4.6833000e+04, 4.5149640e+01,-1.2510163e+02,-1.5653092e+03
4.6834000e+04, 4.5149638e+01,-1.2510165e+02,-1.5653319e+03
4.6835000e+04, 4.5149636e+01,-1.2510168e+02,-1.5653675e+03
4.6836000e+04, 4.5149635e+01,-1.2510170e+02,-1.5653910e+03
4.6837000e+04, 4.5149633e+01,-1.2510173e+02,-1.5654246e+03
4.6838000e+04, 4.5149631e+01,-1.2510175e+02,-1.5654456e+03
4.6839000e+04, 4.5149629e+01,-1.2510178e+02,-1.5654776e+03
4.6840000e+04, 4.5149628e+01,-1.2510181e+02,-1.5655103e+03
4.6841000e+04, 4.5149626e+01,-1.2510183e+02,-1.5655304e+03
4.6842000e+04, 4.5149624e+01,-1.2510186e+02,-1.5655618e+03
4.6843000e+04, 4.5149623e+01,-1.2510188e+02,-1.5655833e+03
4.6844000e+04, 4.5149621e+01,-1.2510191e+02,-1.5656154e+03
4.6845000e+04, 4.5149619e+01,-1.2510194e+02,-1.5656485e+03
4.6846000e+04, 4.5149618e+01,-1.2510196e+02,-1.5656715e+03
4.6847000e+04, 4.5149616e+01,-1.2510199e+02,-1.5657068e+03
4.6848000e+04, 4.5149614e+01,-1.2510201e+02,-1.5657306e+03
4.6849000e+04, 4.5149613e+01,-1.2510204e+02,-1.5657699e+03
4.6850000e+04, 4.5149611e+01,-1.2510206e+02,-1.5657961e+03
4.6851000e+04, 4.5149609e+01,-1.2510209e+02,-1.5658384e+03
4.6852000e+04, 4.5149607e+01,-1.2510212e+02,-1.5658834e+03
4.6853000e+04, 4.5149606e+01,-1.2510214e+02,-1.5659155e+03
4.6854000e+04, 4.5149604e+01,-1.2510217e+02,-1.5659658e+03
4.6855000e+04, 4.5149602e+01,-1.2510219e+02,-1.5660007e+03
4.6856000e+04, 4.5149601e+01,-1.2510222e+02,-1.5660581e+03
4.6857000e+04, 4.5149599e+01,-1.2510225e+02,-1.5661179e+03
4.6858000e+04, 4.5149597e+01,-1.2510227e+02,-1.5661587e+03
4.6859000e+04, 4.5149596e+01,-1.2510230e+02,-1.5662238e+03
4.6860000e+04, 4.5149594e+01,-1.2510232e+02,-1.5662674e+03
4.6861000e+04, 4.5149592e+01,-1.2510235e+02,-1.5663356e+03
4.6862000e+04, 4.5149591e+01,-1.2510237e+02,-1.5663826e+03
4.6863000e+04, 4.5149589e+01,-1.2510240e+02,-1.5664545e+03
4.6864000e+04, 4.5149587e+01,-1.2510243e+02,-1.5665284e+03
4.6865000e+04, 4.5149586e+01,-1.2510245e+02,-1.5665791e+03
4.6866000e+04, 4.5149584e+01,-1.2510248e+02,-1.5666562e+03
4.6867000e+04, 4.5149582e+01,-1.2510250e+02,-1.5667080e+03
4.6868000e+04, 4.5149580e+01,-1.2510253e+02,-1.5667879e+03
4.6869000e+04, 4.5149579e+01,-1.2510255e+02,-1.5668424e+03
4.6870000e+04, 4.5149577e+01,-1.2510258e+02,-1.5669249e+03
4.6871000e+04, 4.5149575e+01,-1.2510261e+02,-1.5670089e+03
4.6872000e+04, 4.5149574e+01,-1.2510263e+02,-1.5670659e+03
4.6873000e+04, 4.5149572e+01,-1.2510266e+02,-1.5671520e+03
4.6874000e+04, 4.5149570e+01,-1.2510268e+02,-1.5672093e+03
4.6875000e+04, 4.5149569e+01,-1.2510271e+02,-1.5672983e+03
4.6876000e+04, 4.5149567e+01,-1.2510274e+02,-1.5673873e+03
4.6877000e+04, 4.5149565e+01,-1.2510276e+02,-1.5674465e+03
4.6878000e+04, 4.5149564e+01,-1.2510279e+02,-1.5675387e+03
4.6879000e+04, 4.5149562e+01,-1.2510281e+02,-1.5676006e+03
4.6880000e+04, 4.5149560e+01,-1.2510284e+02,-1.5676970e+03
